"","country","sub_region","cancer_site","sex","measure_type","age","p","life_exp_loss_years"
"3159","Australia","Western Australia","Oesophagus (C15)","Females","Proportion of life lost",87,0.68731659,4.4572444
"3160","Australia","Western Australia","Oesophagus (C15)","Females","Proportion of life lost",88,0.71111061,4.2574887
"3161","Australia","Western Australia","Oesophagus (C15)","Females","Proportion of life lost",89,0.73541885,4.0610623
"3162","Australia","Western Australia","Oesophagus (C15)","Females","Proportion of life lost",90,0.75977577,3.8704674
"3163","Australia","Western Australia","Stomach (C16)","Males","Proportion of life lost",40,0.6422879,26.973309
"3164","Australia","Western Australia","Stomach (C16)","Males","Proportion of life lost",41,0.64353622,26.425602
"3165","Australia","Western Australia","Stomach (C16)","Males","Proportion of life lost",42,0.6446743,25.872236
"3166","Australia","Western Australia","Stomach (C16)","Males","Proportion of life lost",43,0.64570602,25.313896
"3167","Australia","Western Australia","Stomach (C16)","Males","Proportion of life lost",44,0.64663544,24.750439
"3168","Australia","Western Australia","Stomach (C16)","Males","Proportion of life lost",45,0.6474678,24.18325
"3169","Australia","Western Australia","Stomach (C16)","Males","Proportion of life lost",46,0.64820854,23.61334
"3170","Australia","Western Australia","Stomach (C16)","Males","Proportion of life lost",47,0.64886337,23.040808
"3171","Australia","Western Australia","Stomach (C16)","Males","Proportion of life lost",48,0.64943779,22.465929
"3172","Australia","Western Australia","Stomach (C16)","Males","Proportion of life lost",49,0.64993835,21.88834
"3173","Australia","Western Australia","Stomach (C16)","Males","Proportion of life lost",50,0.65037193,21.308575
"3174","Australia","Western Australia","Stomach (C16)","Males","Proportion of life lost",51,0.65074661,20.727201
"3175","Australia","Western Australia","Stomach (C16)","Males","Proportion of life lost",52,0.6510717,20.145901
"3176","Australia","Western Australia","Stomach (C16)","Males","Proportion of life lost",53,0.65135643,19.565685
"3177","Australia","Western Australia","Stomach (C16)","Males","Proportion of life lost",54,0.65161118,18.987507
"3178","Australia","Western Australia","Stomach (C16)","Males","Proportion of life lost",55,0.6518457,18.412134
"3179","Australia","Western Australia","Stomach (C16)","Males","Proportion of life lost",56,0.65207092,17.840467
"3180","Australia","Western Australia","Stomach (C16)","Males","Proportion of life lost",57,0.65229782,17.272261
"3181","Australia","Western Australia","Stomach (C16)","Males","Proportion of life lost",58,0.65253906,16.707817
"3182","Australia","Western Australia","Stomach (C16)","Males","Proportion of life lost",59,0.65280891,16.148205
"3183","Australia","Western Australia","Stomach (C16)","Males","Proportion of life lost",60,0.65312225,15.59416
"3184","Australia","Western Australia","Stomach (C16)","Males","Proportion of life lost",61,0.65349365,15.045993
"3185","Australia","Western Australia","Stomach (C16)","Males","Proportion of life lost",62,0.65393867,14.503821
"3186","Australia","Western Australia","Stomach (C16)","Males","Proportion of life lost",63,0.65447487,13.968174
"3187","Australia","Western Australia","Stomach (C16)","Males","Proportion of life lost",64,0.65513344,13.440609
"3188","Australia","Western Australia","Stomach (C16)","Males","Proportion of life lost",65,0.65598816,12.923566
"3189","Australia","Western Australia","Stomach (C16)","Males","Proportion of life lost",66,0.65711601,12.417873
"3190","Australia","Western Australia","Stomach (C16)","Males","Proportion of life lost",67,0.65858742,11.924755
"3191","Australia","Western Australia","Stomach (C16)","Males","Proportion of life lost",68,0.66046127,11.444014
"3192","Australia","Western Australia","Stomach (C16)","Males","Proportion of life lost",69,0.66278511,10.973904
"3193","Australia","Western Australia","Stomach (C16)","Males","Proportion of life lost",70,0.66559761,10.5133
"3194","Australia","Western Australia","Stomach (C16)","Males","Proportion of life lost",71,0.66892776,10.061967
"3195","Australia","Western Australia","Stomach (C16)","Males","Proportion of life lost",72,0.67279457,9.6202726
"3196","Australia","Western Australia","Stomach (C16)","Males","Proportion of life lost",73,0.67720078,9.1878166
"3197","Australia","Western Australia","Stomach (C16)","Males","Proportion of life lost",74,0.68213776,8.7650146
"3198","Australia","Western Australia","Stomach (C16)","Males","Proportion of life lost",75,0.68756424,8.3513393
"3199","Australia","Western Australia","Stomach (C16)","Males","Proportion of life lost",76,0.69336838,7.9453869
"3200","Australia","Western Australia","Stomach (C16)","Males","Proportion of life lost",77,0.69942795,7.5465083
"3201","Australia","Western Australia","Stomach (C16)","Males","Proportion of life lost",78,0.70563103,7.1559491
"3202","Australia","Western Australia","Stomach (C16)","Males","Proportion of life lost",79,0.7118631,6.7734828
"3203","Australia","Western Australia","Stomach (C16)","Males","Proportion of life lost",80,0.71801567,6.3992672
"3204","Australia","Western Australia","Stomach (C16)","Males","Proportion of life lost",81,0.72397614,6.0322471
"3205","Australia","Western Australia","Stomach (C16)","Males","Proportion of life lost",82,0.72965454,5.6734133
"3206","Australia","Western Australia","Stomach (C16)","Males","Proportion of life lost",83,0.73499138,5.3262315
"3207","Australia","Western Australia","Stomach (C16)","Males","Proportion of life lost",84,0.73994217,4.9935565
"3208","Australia","Western Australia","Stomach (C16)","Males","Proportion of life lost",85,0.74445656,4.675787
"3209","Australia","Western Australia","Stomach (C16)","Males","Proportion of life lost",86,0.74850365,4.373138
"3210","Australia","Western Australia","Stomach (C16)","Males","Proportion of life lost",87,0.75206474,4.0860548
"3211","Australia","Western Australia","Stomach (C16)","Males","Proportion of life lost",88,0.75513084,3.8143659
"3212","Australia","Western Australia","Stomach (C16)","Males","Proportion of life lost",89,0.75771805,3.5582409
"3213","Australia","Western Australia","Stomach (C16)","Males","Proportion of life lost",90,0.75988861,3.3199251
"3214","Australia","Western Australia","Stomach (C16)","Females","Proportion of life lost",40,0.60999176,27.987658
"3215","Australia","Western Australia","Stomach (C16)","Females","Proportion of life lost",41,0.60429073,27.145624
"3216","Australia","Western Australia","Stomach (C16)","Females","Proportion of life lost",42,0.59890553,26.329473
"3217","Australia","Western Australia","Stomach (C16)","Females","Proportion of life lost",43,0.59383781,25.538546
"3218","Australia","Western Australia","Stomach (C16)","Females","Proportion of life lost",44,0.58908638,24.771576
"3219","Australia","Western Australia","Stomach (C16)","Females","Proportion of life lost",45,0.58464729,24.027895
"3220","Australia","Western Australia","Stomach (C16)","Females","Proportion of life lost",46,0.58051373,23.30691
"3221","Australia","Western Australia","Stomach (C16)","Females","Proportion of life lost",47,0.57667522,22.606956
"3222","Australia","Western Australia","Stomach (C16)","Females","Proportion of life lost",48,0.57311924,21.927032
"3223","Australia","Western Australia","Stomach (C16)","Females","Proportion of life lost",49,0.56983021,21.26535
"3224","Australia","Western Australia","Stomach (C16)","Females","Proportion of life lost",50,0.56679096,20.620857
"3225","Australia","Western Australia","Stomach (C16)","Females","Proportion of life lost",51,0.56398109,19.992117
"3226","Australia","Western Australia","Stomach (C16)","Females","Proportion of life lost",52,0.56137825,19.37788
"3227","Australia","Western Australia","Stomach (C16)","Females","Proportion of life lost",53,0.55895714,18.77607
"3228","Australia","Western Australia","Stomach (C16)","Females","Proportion of life lost",54,0.55669113,18.18589
"3229","Australia","Western Australia","Stomach (C16)","Females","Proportion of life lost",55,0.55455055,17.606455
"3230","Australia","Western Australia","Stomach (C16)","Females","Proportion of life lost",56,0.5525034,17.036331
"3231","Australia","Western Australia","Stomach (C16)","Females","Proportion of life lost",57,0.55051468,16.473923
"3232","Australia","Western Australia","Stomach (C16)","Females","Proportion of life lost",58,0.54854656,15.917329
"3233","Australia","Western Australia","Stomach (C16)","Females","Proportion of life lost",59,0.54655994,15.366034
"3234","Australia","Western Australia","Stomach (C16)","Females","Proportion of life lost",60,0.5445118,14.818407
"3235","Australia","Western Australia","Stomach (C16)","Females","Proportion of life lost",61,0.54235767,14.274731
"3236","Australia","Western Australia","Stomach (C16)","Females","Proportion of life lost",62,0.54004971,13.734123
"3237","Australia","Western Australia","Stomach (C16)","Females","Proportion of life lost",63,0.53756763,13.196438
"3238","Australia","Western Australia","Stomach (C16)","Females","Proportion of life lost",64,0.53501762,12.664409
"3239","Australia","Western Australia","Stomach (C16)","Females","Proportion of life lost",65,0.53254154,12.141287
"3240","Australia","Western Australia","Stomach (C16)","Females","Proportion of life lost",66,0.53028728,11.629967
"3241","Australia","Western Australia","Stomach (C16)","Females","Proportion of life lost",67,0.52840572,11.132555
"3242","Australia","Western Australia","Stomach (C16)","Females","Proportion of life lost",68,0.52705559,10.652211
"3243","Australia","Western Australia","Stomach (C16)","Females","Proportion of life lost",69,0.52640141,10.19126
"3244","Australia","Western Australia","Stomach (C16)","Females","Proportion of life lost",70,0.52661419,9.7515831
"3245","Australia","Western Australia","Stomach (C16)","Females","Proportion of life lost",71,0.52787231,9.3343325
"3246","Australia","Western Australia","Stomach (C16)","Females","Proportion of life lost",72,0.53036469,8.940794
"3247","Australia","Western Australia","Stomach (C16)","Females","Proportion of life lost",73,0.53429211,8.5721512
"3248","Australia","Western Australia","Stomach (C16)","Females","Proportion of life lost",74,0.53986843,8.2296925
"3249","Australia","Western Australia","Stomach (C16)","Females","Proportion of life lost",75,0.5473201,7.9137421
"3250","Australia","Western Australia","Stomach (C16)","Females","Proportion of life lost",76,0.55682869,7.6218638
"3251","Australia","Western Australia","Stomach (C16)","Females","Proportion of life lost",77,0.56837116,7.3493524
"3252","Australia","Western Australia","Stomach (C16)","Females","Proportion of life lost",78,0.58186333,7.0911417
"3253","Australia","Western Australia","Stomach (C16)","Females","Proportion of life lost",79,0.59721012,6.8437691
"3254","Australia","Western Australia","Stomach (C16)","Females","Proportion of life lost",80,0.61429752,6.6042237
"3255","Australia","Western Australia","Stomach (C16)","Females","Proportion of life lost",81,0.63298607,6.3702812
"3256","Australia","Western Australia","Stomach (C16)","Females","Proportion of life lost",82,0.65310349,6.1398048
"3257","Australia","Western Australia","Stomach (C16)","Females","Proportion of life lost",83,0.67443748,5.91082
"3258","Australia","Western Australia","Stomach (C16)","Females","Proportion of life lost",84,0.6967289,5.6810527
"3259","Australia","Western Australia","Stomach (C16)","Females","Proportion of life lost",85,0.71967064,5.4479136
"3260","Australia","Western Australia","Stomach (C16)","Females","Proportion of life lost",86,0.74293083,5.2102828
"3261","Australia","Western Australia","Stomach (C16)","Females","Proportion of life lost",87,0.76616531,4.9685779
"3262","Australia","Western Australia","Stomach (C16)","Females","Proportion of life lost",88,0.78902939,4.7239962
"3263","Australia","Western Australia","Stomach (C16)","Females","Proportion of life lost",89,0.81121002,4.4795895
"3264","Australia","Western Australia","Stomach (C16)","Females","Proportion of life lost",90,0.83244774,4.2406745
"3265","Australia","Western Australia","Colon (C18-19)","Males","Proportion of life lost",40,0.2666572,11.198447
"3266","Australia","Western Australia","Colon (C18-19)","Males","Proportion of life lost",41,0.2681699,11.011891
"3267","Australia","Western Australia","Colon (C18-19)","Males","Proportion of life lost",42,0.26957935,10.818829
"3268","Australia","Western Australia","Colon (C18-19)","Males","Proportion of life lost",43,0.27088001,10.619428
"3269","Australia","Western Australia","Colon (C18-19)","Males","Proportion of life lost",44,0.27206543,10.413501
"3270","Australia","Western Australia","Colon (C18-19)","Males","Proportion of life lost",45,0.27313023,10.201552
"3271","Australia","Western Australia","Colon (C18-19)","Males","Proportion of life lost",46,0.27406828,9.9839277
"3272","Australia","Western Australia","Colon (C18-19)","Males","Proportion of life lost",47,0.27487402,9.7606363
"3273","Australia","Western Australia","Colon (C18-19)","Males","Proportion of life lost",48,0.27554096,9.5317574
"3274","Australia","Western Australia","Colon (C18-19)","Males","Proportion of life lost",49,0.27606361,9.2971497
"3275","Australia","Western Australia","Colon (C18-19)","Males","Proportion of life lost",50,0.27643551,9.0570431
"3276","Australia","Western Australia","Colon (C18-19)","Males","Proportion of life lost",51,0.27665159,8.8117447
"3277","Australia","Western Australia","Colon (C18-19)","Males","Proportion of life lost",52,0.27670647,8.5620384
"3278","Australia","Western Australia","Colon (C18-19)","Males","Proportion of life lost",53,0.27659445,8.3084459
"3279","Australia","Western Australia","Colon (C18-19)","Males","Proportion of life lost",54,0.27631104,8.0515156
"3280","Australia","Western Australia","Colon (C18-19)","Males","Proportion of life lost",55,0.27585024,7.791708
"3281","Australia","Western Australia","Colon (C18-19)","Males","Proportion of life lost",56,0.27520636,7.5295644
"3282","Australia","Western Australia","Colon (C18-19)","Males","Proportion of life lost",57,0.27437456,7.2651916
"3283","Australia","Western Australia","Colon (C18-19)","Males","Proportion of life lost",58,0.27334957,6.998929
"3284","Australia","Western Australia","Colon (C18-19)","Males","Proportion of life lost",59,0.27212696,6.7314672
