name,type,value,date,color
Lysyj Igor,RUS,2668,2016-02-27,#D52B1E
Kamsky Gata,USA,2667,2016-02-27,#D52B1E
Kovalenko Igor,LAT,2667,2016-02-27,#D52B1E
Sjugirov Sanan,RUS,2667,2016-02-27,#D52B1E
Ivanisevic Ivan,SRB,2665,2016-02-27,#D52B1E
Laznicka Viktor,CZE,2664,2016-02-27,#D52B1E
Swiercz Dariusz,POL,2664,2016-02-27,#D52B1E
Fedoseev Vladimir,RUS,2664,2016-02-27,#D52B1E
Negi Parimarjan,IND,2664,2016-02-27,#D52B1E
Onischuk Alexander,USA,2664,2016-02-27,#D52B1E
Efimenko Zahar,UKR,2663,2016-02-27,#D52B1E
Robson Ray,USA,2663,2016-02-27,#D52B1E
Sadler Matthew D,ENG,2662,2016-02-27,#D52B1E
Zvjaginsev Vadim,RUS,2662,2016-02-27,#D52B1E
Duda Jan-Krzysztof,POL,2660,2016-02-27,#D52B1E
Ganguly Surya Shekhar,IND,2660,2016-02-27,#D52B1E
Meier Georg,GER,2660,2016-02-27,#D52B1E
Tkachiev Vladislav,FRA,2660,2016-02-27,#D52B1E
Smirin Ilia,ISR,2658,2016-02-27,#D52B1E
Bukavshin Ivan,RUS,2658,2016-02-27,#D52B1E
Akopian Vladimir,ARM,2656,2016-02-27,#D52B1E
Amin Bassem,EGY,2655,2016-02-27,#D52B1E
Motylev Alexander,RUS,2655,2016-02-27,#D52B1E
Bologan Viktor,MDA,2654,2016-02-27,#D52B1E
Movsesian Sergei,ARM,2653,2016-02-27,#D52B1E
Adhiban B.,IND,2653,2016-02-27,#D52B1E
Safarli Eltaj,AZE,2653,2016-02-27,#D52B1E
Carlsen Magnus,NOR,2851,2016-03-27,#D52B1E
Kramnik Vladimir,RUS,2801,2016-03-27,#D52B1E
Caruana Fabiano,USA,2794,2016-03-27,#D52B1E
Giri Anish,NED,2793,2016-03-27,#D52B1E
Vachier-Lagrave Maxime,FRA,2792,2016-03-27,#D52B1E
Nakamura Hikaru,USA,2790,2016-03-27,#D52B1E
Aronian Levon,ARM,2786,2016-03-27,#D52B1E
Topalov Veselin,BUL,2780,2016-03-27,#D52B1E
Ding Liren,CHN,2777,2016-03-27,#D52B1E
So Wesley,USA,2773,2016-03-27,#D52B1E
Eljanov Pavel,UKR,2765,2016-03-27,#D52B1E
Anand Viswanathan,IND,2762,2016-03-27,#D52B1E
Karjakin Sergey,RUS,2760,2016-03-27,#D52B1E
Harikrishna P.,IND,2758,2016-03-27,#D52B1E
Li Chao b,CHN,2757,2016-03-27,#D52B1E
Svidler Peter,RUS,2757,2016-03-27,#D52B1E
Grischuk Alexander,RUS,2752,2016-03-27,#D52B1E
Mamedyarov Shakhriyar,AZE,2747,2016-03-27,#D52B1E
Yu Yangyi,CHN,2738,2016-03-27,#D52B1E
Gelfand Boris,ISR,2735,2016-03-27,#D52B1E
Andreikin Dmitry,RUS,2732,2016-03-27,#D52B1E
Dominguez Perez Leinier,CUB,2732,2016-03-27,#D52B1E
Jakovenko Dmitry,RUS,2731,2016-03-27,#D52B1E
Adams Michael,ENG,2727,2016-03-27,#D52B1E
Navara David,CZE,2726,2016-03-27,#D52B1E
Radjabov Teimour,AZE,2726,2016-03-27,#D52B1E
Bu Xiangzhi,CHN,2724,2016-03-27,#D52B1E
Tomashevsky Evgeny,RUS,2722,2016-03-27,#D52B1E
Vitiugov Nikita,RUS,2721,2016-03-27,#D52B1E
Rapport Richard,HUN,2720,2016-03-27,#D52B1E
Wang Yue,CHN,2718,2016-03-27,#D52B1E
Wang Hao,CHN,2717,2016-03-27,#D52B1E
Wei Yi,CHN,2714,2016-03-27,#D52B1E
Wojtaszek Radoslaw,POL,2713,2016-03-27,#D52B1E
Korobov Anton,UKR,2713,2016-03-27,#D52B1E
Ponomariov Ruslan,UKR,2712,2016-03-27,#D52B1E
Rodshtein Maxim,ISR,2710,2016-03-27,#D52B1E
Ivanchuk Vassily,UKR,2710,2016-03-27,#D52B1E
Le Quang Liem,VIE,2709,2016-03-27,#D52B1E
Leko Peter,HUN,2705,2016-03-27,#D52B1E
Nepomniachtchi Ian,RUS,2704,2016-03-27,#D52B1E
Sargissian Gabriel,ARM,2702,2016-03-27,#D52B1E
Bacrot Etienne,FRA,2701,2016-03-27,#D52B1E
Hammer Jon Ludvig,NOR,2701,2016-03-27,#D52B1E
Ragger Markus,AUT,2694,2016-03-27,#D52B1E
Kasimdzhanov Rustam,UZB,2694,2016-03-27,#D52B1E
Kryvoruchko Yuriy,UKR,2692,2016-03-27,#D52B1E
Rublevsky Sergei,RUS,2692,2016-03-27,#D52B1E
Ni Hua,CHN,2691,2016-03-27,#D52B1E
Malakhov Vladimir,RUS,2691,2016-03-27,#D52B1E
Fressinet Laurent,FRA,2688,2016-03-27,#D52B1E
Granda Zuniga Julio E,PER,2688,2016-03-27,#D52B1E
Shirov Alexei,LAT,2685,2016-03-27,#D52B1E
Cheparinov Ivan,BUL,2684,2016-03-27,#D52B1E
Morozevich Alexander,RUS,2683,2016-03-27,#D52B1E
Matlakov Maxim,RUS,2682,2016-03-27,#D52B1E
Almasi Zoltan,HUN,2680,2016-03-27,#D52B1E
Bruzon Batista Lazaro,CUB,2679,2016-03-27,#D52B1E
Inarkiev Ernesto,RUS,2677,2016-03-27,#D52B1E
Vallejo Pons Francisco,ESP,2677,2016-03-27,#D52B1E
Jobava Baadur,GEO,2676,2016-03-27,#D52B1E
McShane Luke J,ENG,2676,2016-03-27,#D52B1E
Bareev Evgeny,CAN,2675,2016-03-27,#D52B1E
Howell David W L,ENG,2674,2016-03-27,#D52B1E
Artemiev Vladislav,RUS,2674,2016-03-27,#D52B1E
Areshchenko Alexander,UKR,2674,2016-03-27,#D52B1E
Kamsky Gata,USA,2673,2016-03-27,#D52B1E
Naiditsch Arkadij,AZE,2673,2016-03-27,#D52B1E
Short Nigel D,ENG,2671,2016-03-27,#D52B1E
Postny Evgeny,ISR,2668,2016-03-27,#D52B1E
Moiseenko Alexander,UKR,2668,2016-03-27,#D52B1E
Lysyj Igor,RUS,2668,2016-03-27,#D52B1E
Hou Yifan,CHN,2667,2016-03-27,#D52B1E
Kovalenko Igor,LAT,2667,2016-03-27,#D52B1E
Sjugirov Sanan,RUS,2667,2016-03-27,#D52B1E
Laznicka Viktor,CZE,2666,2016-03-27,#D52B1E
Sadler Matthew D,ENG,2666,2016-03-27,#D52B1E
Ivanisevic Ivan,SRB,2665,2016-03-27,#D52B1E
Swiercz Dariusz,POL,2665,2016-03-27,#D52B1E
Meier Georg,GER,2664,2016-03-27,#D52B1E
Najer Evgeniy,RUS,2664,2016-03-27,#D52B1E
Fedoseev Vladimir,RUS,2664,2016-03-27,#D52B1E
Onischuk Alexander,USA,2664,2016-03-27,#D52B1E
Adhiban B.,IND,2663,2016-03-27,#D52B1E
Safarli Eltaj,AZE,2663,2016-03-27,#D52B1E
Robson Ray,USA,2663,2016-03-27,#D52B1E
Dreev Aleksey,RUS,2662,2016-03-27,#D52B1E
Zvjaginsev Vadim,RUS,2662,2016-03-27,#D52B1E
Nisipeanu Liviu-Dieter,GER,2660,2016-03-27,#D52B1E
Efimenko Zahar,UKR,2660,2016-03-27,#D52B1E
Tkachiev Vladislav,FRA,2660,2016-03-27,#D52B1E
Sethuraman S.P.,IND,2658,2016-03-27,#D52B1E
Bukavshin Ivan,RUS,2658,2016-03-27,#D52B1E
Smirin Ilia,ISR,2658,2016-03-27,#D52B1E
Akopian Vladimir,ARM,2656,2016-03-27,#D52B1E
Piorun Kacper,POL,2655,2016-03-27,#D52B1E
Amin Bassem,EGY,2655,2016-03-27,#D52B1E
Motylev Alexander,RUS,2655,2016-03-27,#D52B1E
Bologan Viktor,MDA,2654,2016-03-27,#D52B1E
Van Wely Loek,NED,2653,2016-03-27,#D52B1E
Melkumyan Hrant,ARM,2653,2016-03-27,#D52B1E
Movsesian Sergei,ARM,2653,2016-03-27,#D52B1E
Carlsen Magnus,NOR,2851,2016-04-27,#D52B1E
Kramnik Vladimir,RUS,2801,2016-04-27,#D52B1E
Caruana Fabiano,USA,2795,2016-04-27,#D52B1E
Giri Anish,NED,2790,2016-04-27,#D52B1E
Vachier-Lagrave Maxime,FRA,2788,2016-04-27,#D52B1E
Nakamura Hikaru,USA,2787,2016-04-27,#D52B1E
Aronian Levon,ARM,2784,2016-04-27,#D52B1E
Karjakin Sergey,RUS,2779,2016-04-27,#D52B1E
Ding Liren,CHN,2777,2016-04-27,#D52B1E
So Wesley,USA,2773,2016-04-27,#D52B1E
Anand Viswanathan,IND,2770,2016-04-27,#D52B1E
Eljanov Pavel,UKR,2765,2016-04-27,#D52B1E
Harikrishna P.,IND,2763,2016-04-27,#D52B1E
Svidler Peter,RUS,2762,2016-04-27,#D52B1E
Li Chao b,CHN,2755,2016-04-27,#D52B1E
Topalov Veselin,BUL,2754,2016-04-27,#D52B1E
Grischuk Alexander,RUS,2752,2016-04-27,#D52B1E
Mamedyarov Shakhriyar,AZE,2750,2016-04-27,#D52B1E
Gelfand Boris,ISR,2740,2016-04-27,#D52B1E
Yu Yangyi,CHN,2738,2016-04-27,#D52B1E
Andreikin Dmitry,RUS,2736,2016-04-27,#D52B1E
Wang Hao,CHN,2732,2016-04-27,#D52B1E
Dominguez Perez Leinier,CUB,2732,2016-04-27,#D52B1E
Jakovenko Dmitry,RUS,2731,2016-04-27,#D52B1E
Adams Michael,ENG,2728,2016-04-27,#D52B1E
Navara David,CZE,2726,2016-04-27,#D52B1E
Radjabov Teimour,AZE,2726,2016-04-27,#D52B1E
Vitiugov Nikita,RUS,2725,2016-04-27,#D52B1E
Tomashevsky Evgeny,RUS,2722,2016-04-27,#D52B1E
Bu Xiangzhi,CHN,2719,2016-04-27,#D52B1E
Wang Yue,CHN,2718,2016-04-27,#D52B1E
Rapport Richard,HUN,2717,2016-04-27,#D52B1E
Wojtaszek Radoslaw,POL,2716,2016-04-27,#D52B1E
Ponomariov Ruslan,UKR,2712,2016-04-27,#D52B1E
Ivanchuk Vassily,UKR,2710,2016-04-27,#D52B1E
Le Quang Liem,VIE,2709,2016-04-27,#D52B1E
Leko Peter,HUN,2705,2016-04-27,#D52B1E
Nepomniachtchi Ian,RUS,2703,2016-04-27,#D52B1E
Wei Yi,CHN,2700,2016-04-27,#D52B1E
Bacrot Etienne,FRA,2698,2016-04-27,#D52B1E
Ragger Markus,AUT,2697,2016-04-27,#D52B1E
Korobov Anton,UKR,2695,2016-04-27,#D52B1E
Cheparinov Ivan,BUL,2695,2016-04-27,#D52B1E
Malakhov Vladimir,RUS,2695,2016-04-27,#D52B1E
Kasimdzhanov Rustam,UZB,2694,2016-04-27,#D52B1E
Matlakov Maxim,RUS,2693,2016-04-27,#D52B1E
Sargissian Gabriel,ARM,2693,2016-04-27,#D52B1E
Fressinet Laurent,FRA,2692,2016-04-27,#D52B1E
Kryvoruchko Yuriy,UKR,2692,2016-04-27,#D52B1E
Rublevsky Sergei,RUS,2692,2016-04-27,#D52B1E
Vallejo Pons Francisco,ESP,2691,2016-04-27,#D52B1E
Hammer Jon Ludvig,NOR,2689,2016-04-27,#D52B1E
Shirov Alexei,LAT,2686,2016-04-27,#D52B1E
Granda Zuniga Julio E,PER,2685,2016-04-27,#D52B1E
Morozevich Alexander,RUS,2683,2016-04-27,#D52B1E
Najer Evgeniy,RUS,2682,2016-04-27,#D52B1E
Almasi Zoltan,HUN,2682,2016-04-27,#D52B1E
Ni Hua,CHN,2681,2016-04-27,#D52B1E
Fedoseev Vladimir,RUS,2680,2016-04-27,#D52B1E
Rodshtein Maxim,ISR,2680,2016-04-27,#D52B1E
Inarkiev Ernesto,RUS,2679,2016-04-27,#D52B1E
Bruzon Batista Lazaro,CUB,2679,2016-04-27,#D52B1E
Kamsky Gata,USA,2678,2016-04-27,#D52B1E
Howell David W L,ENG,2678,2016-04-27,#D52B1E
Bareev Evgeny,CAN,2675,2016-04-27,#D52B1E
Sjugirov Sanan,RUS,2674,2016-04-27,#D52B1E
Areshchenko Alexander,UKR,2674,2016-04-27,#D52B1E
Laznicka Viktor,CZE,2673,2016-04-27,#D52B1E
Postny Evgeny,ISR,2673,2016-04-27,#D52B1E
Jobava Baadur,GEO,2672,2016-04-27,#D52B1E
Zvjaginsev Vadim,RUS,2672,2016-04-27,#D52B1E
Short Nigel D,ENG,2671,2016-04-27,#D52B1E
Sadler Matthew D,ENG,2670,2016-04-27,#D52B1E
Artemiev Vladislav,RUS,2669,2016-04-27,#D52B1E
McShane Luke J,ENG,2669,2016-04-27,#D52B1E
Lysyj Igor,RUS,2668,2016-04-27,#D52B1E
Moiseenko Alexander,UKR,2667,2016-04-27,#D52B1E
Nisipeanu Liviu-Dieter,GER,2667,2016-04-27,#D52B1E
Safarli Eltaj,AZE,2666,2016-04-27,#D52B1E
Smirin Ilia,ISR,2665,2016-04-27,#D52B1E
Efimenko Zahar,UKR,2665,2016-04-27,#D52B1E
Onischuk Alexander,USA,2664,2016-04-27,#D52B1E
Hou Yifan,CHN,2663,2016-04-27,#D52B1E
Duda Jan-Krzysztof,POL,2663,2016-04-27,#D52B1E
Adhiban B.,IND,2663,2016-04-27,#D52B1E
Robson Ray,USA,2663,2016-04-27,#D52B1E
Kovalenko Igor,LAT,2662,2016-04-27,#D52B1E
Dreev Aleksey,RUS,2662,2016-04-27,#D52B1E
Naiditsch Arkadij,AZE,2660,2016-04-27,#D52B1E
Negi Parimarjan,IND,2660,2016-04-27,#D52B1E
Tkachiev Vladislav,FRA,2660,2016-04-27,#D52B1E
Meier Georg,GER,2659,2016-04-27,#D52B1E
Movsesian Sergei,ARM,2659,2016-04-27,#D52B1E
Bukavshin Ivan,RUS,2658,2016-04-27,#D52B1E
Sethuraman S.P.,IND,2658,2016-04-27,#D52B1E
Piorun Kacper,POL,2657,2016-04-27,#D52B1E
Shankland Samuel L,USA,2656,2016-04-27,#D52B1E
Akopian Vladimir,ARM,2656,2016-04-27,#D52B1E
Swiercz Dariusz,POL,2655,2016-04-27,#D52B1E
Amin Bassem,EGY,2655,2016-04-27,#D52B1E
Carlsen Magnus,NOR,2851,2016-05-27,#D52B1E
Caruana Fabiano,USA,2804,2016-05-27,#D52B1E
Kramnik Vladimir,RUS,2801,2016-05-27,#D52B1E
Giri Anish,NED,2790,2016-05-27,#D52B1E
Vachier-Lagrave Maxime,FRA,2788,2016-05-27,#D52B1E
Nakamura Hikaru,USA,2787,2016-05-27,#D52B1E
Aronian Levon,ARM,2784,2016-05-27,#D52B1E
Karjakin Sergey,RUS,2779,2016-05-27,#D52B1E
Ding Liren,CHN,2778,2016-05-27,#D52B1E
So Wesley,USA,2775,2016-05-27,#D52B1E
Anand Viswanathan,IND,2770,2016-05-27,#D52B1E
Eljanov Pavel,UKR,2765,2016-05-27,#D52B1E
Harikrishna P.,IND,2763,2016-05-27,#D52B1E
Svidler Peter,RUS,2762,2016-05-27,#D52B1E
Li Chao b,CHN,2756,2016-05-27,#D52B1E
Topalov Veselin,BUL,2754,2016-05-27,#D52B1E
Grischuk Alexander,RUS,2752,2016-05-27,#D52B1E
Mamedyarov Shakhriyar,AZE,2748,2016-05-27,#D52B1E
Gelfand Boris,ISR,2740,2016-05-27,#D52B1E
Yu Yangyi,CHN,2737,2016-05-27,#D52B1E
Andreikin Dmitry,RUS,2736,2016-05-27,#D52B1E
Navara David,CZE,2735,2016-05-27,#D52B1E
Wang Hao,CHN,2734,2016-05-27,#D52B1E
Dominguez Perez Leinier,CUB,2732,2016-05-27,#D52B1E
Rapport Richard,HUN,2731,2016-05-27,#D52B1E
Jakovenko Dmitry,RUS,2731,2016-05-27,#D52B1E
Wang Yue,CHN,2728,2016-05-27,#D52B1E
Adams Michael,ENG,2727,2016-05-27,#D52B1E
Radjabov Teimour,AZE,2726,2016-05-27,#D52B1E
Bu Xiangzhi,CHN,2723,2016-05-27,#D52B1E
Wojtaszek Radoslaw,POL,2722,2016-05-27,#D52B1E
Tomashevsky Evgeny,RUS,2722,2016-05-27,#D52B1E
Vitiugov Nikita,RUS,2721,2016-05-27,#D52B1E
Le Quang Liem,VIE,2718,2016-05-27,#D52B1E
Ponomariov Ruslan,UKR,2715,2016-05-27,#D52B1E
Ivanchuk Vassily,UKR,2710,2016-05-27,#D52B1E
Leko Peter,HUN,2705,2016-05-27,#D52B1E
Kasimdzhanov Rustam,UZB,2703,2016-05-27,#D52B1E
Malakhov Vladimir,RUS,2703,2016-05-27,#D52B1E
Nepomniachtchi Ian,RUS,2703,2016-05-27,#D52B1E
Bacrot Etienne,FRA,2702,2016-05-27,#D52B1E
Vallejo Pons Francisco,ESP,2700,2016-05-27,#D52B1E
Ragger Markus,AUT,2696,2016-05-27,#D52B1E
Wei Yi,CHN,2694,2016-05-27,#D52B1E
Matlakov Maxim,RUS,2693,2016-05-27,#D52B1E
Fressinet Laurent,FRA,2692,2016-05-27,#D52B1E
Rublevsky Sergei,RUS,2692,2016-05-27,#D52B1E
Kryvoruchko Yuriy,UKR,2691,2016-05-27,#D52B1E
Sargissian Gabriel,ARM,2689,2016-05-27,#D52B1E
Rodshtein Maxim,ISR,2689,2016-05-27,#D52B1E
Hammer Jon Ludvig,NOR,2689,2016-05-27,#D52B1E
Granda Zuniga Julio E,PER,2686,2016-05-27,#D52B1E
Inarkiev Ernesto,RUS,2686,2016-05-27,#D52B1E
Cheparinov Ivan,BUL,2685,2016-05-27,#D52B1E
Fedoseev Vladimir,RUS,2685,2016-05-27,#D52B1E
Shirov Alexei,LAT,2685,2016-05-27,#D52B1E
Morozevich Alexander,RUS,2683,2016-05-27,#D52B1E
Ni Hua,CHN,2682,2016-05-27,#D52B1E
Almasi Zoltan,HUN,2682,2016-05-27,#D52B1E
Piorun Kacper,POL,2681,2016-05-27,#D52B1E
Bruzon Batista Lazaro,CUB,2681,2016-05-27,#D52B1E
Najer Evgeniy,RUS,2681,2016-05-27,#D52B1E
Akopian Vladimir,ARM,2675,2016-05-27,#D52B1E
Bareev Evgeny,CAN,2675,2016-05-27,#D52B1E
Robson Ray,USA,2674,2016-05-27,#D52B1E
Korobov Anton,UKR,2674,2016-05-27,#D52B1E
Sjugirov Sanan,RUS,2674,2016-05-27,#D52B1E
Zvjaginsev Vadim,RUS,2672,2016-05-27,#D52B1E
Howell David W L,ENG,2671,2016-05-27,#D52B1E
McShane Luke J,ENG,2671,2016-05-27,#D52B1E
Kamsky Gata,USA,2670,2016-05-27,#D52B1E
Sadler Matthew D,ENG,2670,2016-05-27,#D52B1E
Nisipeanu Liviu-Dieter,GER,2669,2016-05-27,#D52B1E
Smirin Ilia,ISR,2669,2016-05-27,#D52B1E
Artemiev Vladislav,RUS,2669,2016-05-27,#D52B1E
Onischuk Alexander,USA,2668,2016-05-27,#D52B1E
Laznicka Viktor,CZE,2668,2016-05-27,#D52B1E
Lysyj Igor,RUS,2668,2016-05-27,#D52B1E
Areshchenko Alexander,UKR,2667,2016-05-27,#D52B1E
Duda Jan-Krzysztof,POL,2666,2016-05-27,#D52B1E
Adhiban B.,IND,2665,2016-05-27,#D52B1E
Safarli Eltaj,AZE,2664,2016-05-27,#D52B1E
Moiseenko Alexander,UKR,2663,2016-05-27,#D52B1E
Naiditsch Arkadij,AZE,2663,2016-05-27,#D52B1E
Hou Yifan,CHN,2663,2016-05-27,#D52B1E
Postny Evgeny,ISR,2662,2016-05-27,#D52B1E
Dreev Aleksey,RUS,2662,2016-05-27,#D52B1E
Jobava Baadur,GEO,2661,2016-05-27,#D52B1E
Movsesian Sergei,ARM,2660,2016-05-27,#D52B1E
Motylev Alexander,RUS,2660,2016-05-27,#D52B1E
Negi Parimarjan,IND,2660,2016-05-27,#D52B1E
Tkachiev Vladislav,FRA,2660,2016-05-27,#D52B1E
Vidit Santosh Gujrathi,IND,2658,2016-05-27,#D52B1E
Van Wely Loek,NED,2658,2016-05-27,#D52B1E
Bukavshin Ivan,RUS,2658,2016-05-27,#D52B1E
Jones Gawain C B,ENG,2657,2016-05-27,#D52B1E
Swiercz Dariusz,POL,2656,2016-05-27,#D52B1E
Meier Georg,GER,2656,2016-05-27,#D52B1E
Efimenko Zahar,UKR,2656,2016-05-27,#D52B1E
Mamedov Rauf,AZE,2655,2016-05-27,#D52B1E
Short Nigel D,ENG,2655,2016-05-27,#D52B1E
Predojevic Borki,BIH,2655,2016-05-27,#D52B1E
Carlsen Magnus,NOR,2855,2016-06-27,#D52B1E
Kramnik Vladimir,RUS,2812,2016-06-27,#D52B1E
Caruana Fabiano,USA,2804,2016-06-27,#D52B1E
Aronian Levon,ARM,2792,2016-06-27,#D52B1E
Vachier-Lagrave Maxime,FRA,2789,2016-06-27,#D52B1E
Nakamura Hikaru,USA,2787,2016-06-27,#D52B1E
Ding Liren,CHN,2783,2016-06-27,#D52B1E
Giri Anish,NED,2782,2016-06-27,#D52B1E
Karjakin Sergey,RUS,2774,2016-06-27,#D52B1E
So Wesley,USA,2770,2016-06-27,#D52B1E
Anand Viswanathan,IND,2770,2016-06-27,#D52B1E
Harikrishna P.,IND,2764,2016-06-27,#D52B1E
Topalov Veselin,BUL,2761,2016-06-27,#D52B1E
Svidler Peter,RUS,2759,2016-06-27,#D52B1E
Li Chao b,CHN,2758,2016-06-27,#D52B1E
Eljanov Pavel,UKR,2751,2016-06-27,#D52B1E
Grischuk Alexander,RUS,2747,2016-06-27,#D52B1E
Mamedyarov Shakhriyar,AZE,2746,2016-06-27,#D52B1E
Navara David,CZE,2744,2016-06-27,#D52B1E
Andreikin Dmitry,RUS,2743,2016-06-27,#D52B1E
Yu Yangyi,CHN,2737,2016-06-27,#D52B1E
Gelfand Boris,ISR,2734,2016-06-27,#D52B1E
Wang Hao,CHN,2734,2016-06-27,#D52B1E
Tomashevsky Evgeny,RUS,2731,2016-06-27,#D52B1E
Rapport Richard,HUN,2731,2016-06-27,#D52B1E
Inarkiev Ernesto,RUS,2729,2016-06-27,#D52B1E
Wojtaszek Radoslaw,POL,2729,2016-06-27,#D52B1E
Bu Xiangzhi,CHN,2729,2016-06-27,#D52B1E
Vitiugov Nikita,RUS,2728,2016-06-27,#D52B1E
Wang Yue,CHN,2728,2016-06-27,#D52B1E
Adams Michael,ENG,2727,2016-06-27,#D52B1E
Radjabov Teimour,AZE,2726,2016-06-27,#D52B1E
Dominguez Perez Leinier,CUB,2723,2016-06-27,#D52B1E
Nepomniachtchi Ian,RUS,2719,2016-06-27,#D52B1E
Le Quang Liem,VIE,2718,2016-06-27,#D52B1E
Leko Peter,HUN,2712,2016-06-27,#D52B1E
Vallejo Pons Francisco,ESP,2711,2016-06-27,#D52B1E
Jakovenko Dmitry,RUS,2710,2016-06-27,#D52B1E
Ivanchuk Vassily,UKR,2710,2016-06-27,#D52B1E
Ponomariov Ruslan,UKR,2706,2016-06-27,#D52B1E
Kasimdzhanov Rustam,UZB,2703,2016-06-27,#D52B1E
Granda Zuniga Julio E,PER,2699,2016-06-27,#D52B1E
Malakhov Vladimir,RUS,2696,2016-06-27,#D52B1E
Bacrot Etienne,FRA,2695,2016-06-27,#D52B1E
Wei Yi,CHN,2694,2016-06-27,#D52B1E
Matlakov Maxim,RUS,2691,2016-06-27,#D52B1E
Rublevsky Sergei,RUS,2689,2016-06-27,#D52B1E
Almasi Zoltan,HUN,2688,2016-06-27,#D52B1E
Najer Evgeniy,RUS,2687,2016-06-27,#D52B1E
Fressinet Laurent,FRA,2687,2016-06-27,#D52B1E
Cheparinov Ivan,BUL,2687,2016-06-27,#D52B1E
Rodshtein Maxim,ISR,2687,2016-06-27,#D52B1E
Ragger Markus,AUT,2686,2016-06-27,#D52B1E
Morozevich Alexander,RUS,2683,2016-06-27,#D52B1E
Kryvoruchko Yuriy,UKR,2682,2016-06-27,#D52B1E
Shirov Alexei,LAT,2682,2016-06-27,#D52B1E
Ni Hua,CHN,2682,2016-06-27,#D52B1E
Bruzon Batista Lazaro,CUB,2681,2016-06-27,#D52B1E
Sargissian Gabriel,ARM,2679,2016-06-27,#D52B1E
Adhiban B.,IND,2677,2016-06-27,#D52B1E
Zvjaginsev Vadim,RUS,2677,2016-06-27,#D52B1E
Piorun Kacper,POL,2676,2016-06-27,#D52B1E
Smirin Ilia,ISR,2676,2016-06-27,#D52B1E
Kamsky Gata,USA,2675,2016-06-27,#D52B1E
Akopian Vladimir,ARM,2675,2016-06-27,#D52B1E
Bareev Evgeny,CAN,2675,2016-06-27,#D52B1E
Robson Ray,USA,2674,2016-06-27,#D52B1E
Safarli Eltaj,AZE,2673,2016-06-27,#D52B1E
McShane Luke J,ENG,2671,2016-06-27,#D52B1E
Sadler Matthew D,ENG,2670,2016-06-27,#D52B1E
Jobava Baadur,GEO,2669,2016-06-27,#D52B1E
Nisipeanu Liviu-Dieter,GER,2668,2016-06-27,#D52B1E
Kovalenko Igor,LAT,2668,2016-06-27,#D52B1E
Hammer Jon Ludvig,NOR,2668,2016-06-27,#D52B1E
Onischuk Alexander,USA,2668,2016-06-27,#D52B1E
Dubov Daniil,RUS,2666,2016-06-27,#D52B1E
Vidit Santosh Gujrathi,IND,2666,2016-06-27,#D52B1E
Fedoseev Vladimir,RUS,2665,2016-06-27,#D52B1E
Sjugirov Sanan,RUS,2665,2016-06-27,#D52B1E
Dreev Aleksey,RUS,2664,2016-06-27,#D52B1E
Howell David W L,ENG,2663,2016-06-27,#D52B1E
Lysyj Igor,RUS,2663,2016-06-27,#D52B1E
Hou Yifan,CHN,2663,2016-06-27,#D52B1E
Markus Robert,SRB,2662,2016-06-27,#D52B1E
Tkachiev Vladislav,FRA,2662,2016-06-27,#D52B1E
Saric Ivan,CRO,2660,2016-06-27,#D52B1E
Duda Jan-Krzysztof,POL,2660,2016-06-27,#D52B1E
Motylev Alexander,RUS,2660,2016-06-27,#D52B1E
Movsesian Sergei,ARM,2660,2016-06-27,#D52B1E
Negi Parimarjan,IND,2660,2016-06-27,#D52B1E
Bukavshin Ivan,RUS,2658,2016-06-27,#D52B1E
Van Wely Loek,NED,2658,2016-06-27,#D52B1E
Meier Georg,GER,2657,2016-06-27,#D52B1E
Naiditsch Arkadij,AZE,2657,2016-06-27,#D52B1E
Korobov Anton,UKR,2656,2016-06-27,#D52B1E
Efimenko Zahar,UKR,2656,2016-06-27,#D52B1E
Rakhmanov Aleksandr,RUS,2655,2016-06-27,#D52B1E
Mamedov Rauf,AZE,2655,2016-06-27,#D52B1E
Areshchenko Alexander,UKR,2654,2016-06-27,#D52B1E
Laznicka Viktor,CZE,2654,2016-06-27,#D52B1E
Amin Bassem,EGY,2654,2016-06-27,#D52B1E
Bologan Viktor,MDA,2654,2016-06-27,#D52B1E
Ganguly Surya Shekhar,IND,2654,2016-06-27,#D52B1E
Gupta Abhijeet,IND,2654,2016-06-27,#D52B1E
Carlsen Magnus,NOR,2855,2016-07-27,#D52B1E
Kramnik Vladimir,RUS,2812,2016-07-27,#D52B1E
Caruana Fabiano,USA,2810,2016-07-27,#D52B1E
Vachier-Lagrave Maxime,FRA,2798,2016-07-27,#D52B1E
Aronian Levon,ARM,2792,2016-07-27,#D52B1E
Nakamura Hikaru,USA,2787,2016-07-27,#D52B1E
Giri Anish,NED,2785,2016-07-27,#D52B1E
Ding Liren,CHN,2778,2016-07-27,#D52B1E
Karjakin Sergey,RUS,2773,2016-07-27,#D52B1E
Anand Viswanathan,IND,2770,2016-07-27,#D52B1E
So Wesley,USA,2770,2016-07-27,#D52B1E
Mamedyarov Shakhriyar,AZE,2764,2016-07-27,#D52B1E
Topalov Veselin,BUL,2761,2016-07-27,#D52B1E
Svidler Peter,RUS,2759,2016-07-27,#D52B1E
Li Chao b,CHN,2758,2016-07-27,#D52B1E
Harikrishna P.,IND,2755,2016-07-27,#D52B1E
Rapport Richard,HUN,2752,2016-07-27,#D52B1E
